,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
36410311,01:02.0,5.5,2014-01-02 06:01:02 UTC,-73.944451,40.834834,-73.933917,40.845127,1
3243461,50:00.0,6.1,2011-02-16 13:50:00 UTC,-73.975573,40.749565,-73.982348,40.757442,1
52547805,30:00.0,8.1,2011-07-07 16:30:00 UTC,-73.983117,40.761097,-73.977853,40.753377,1
46668834,28:00.0,10.9,2009-05-10 00:28:00 UTC,-73.9877,40.722938,-73.969478,40.760293,2
28859784,34:00.0,10.9,2012-08-03 23:34:00 UTC,0,0,0,0,5
14184803,00:08.0,17.3,2012-06-27 22:00:08 UTC,-73.988547,40.731205,-73.912673,40.745928,1
34654574,28:17.0,4.9,2011-03-19 08:28:17 UTC,-73.992855,40.746986,-73.989669,40.739853,1
37202822,36:35.0,6.1,2010-05-18 01:36:35 UTC,-73.974372,40.783508,-73.982695,40.76277,1
40741989,54:47.0,13.5,2013-10-28 17:54:47 UTC,-73.973902,40.755442,-73.980554,40.782779,1
23203915,04:00.0,5.5,2014-09-02 15:04:00 UTC,-73.975058,40.757982,-73.974182,40.751,1
45497673,40:47.0,5.5,2013-02-15 20:40:47 UTC,-73.993646,40.762086,-73.987734,40.776308,1
29054232,43:00.0,14,2014-11-01 00:43:00 UTC,-73.97103,40.75105,-74.001,40.74652,2
44273018,40:00.0,6.5,2012-06-07 12:40:00 UTC,-73.976892,40.766103,-73.980017,40.783438,2
25493489,32:00.0,6.9,2012-05-26 01:32:00 UTC,-74.005612,40.740072,-73.995285,40.759452,1
14443472,28:16.0,8.5,2010-02-18 19:28:16 UTC,-73.977095,40.750424,-74.002566,40.747115,3
9528412,40:59.0,4.9,2011-09-15 21:40:59 UTC,-73.954134,40.774891,-73.960952,40.765423,1
5782980,57:00.0,46.1,2011-06-18 21:57:00 UTC,-73.781915,40.644722,-74.023535,40.62103,1
54330845,15:00.0,4.5,2014-03-09 16:15:00 UTC,-73.956033,40.777207,-73.959962,40.771287,1
50171291,32:31.0,7.7,2010-12-12 02:32:31 UTC,-73.951183,40.770352,-73.973372,40.744043,1
32713106,37:00.0,6.5,2011-07-18 10:37:00 UTC,-74.007657,40.739375,-73.993175,40.744898,1
16571941,54:31.0,11.7,2009-09-09 21:54:31 UTC,-73.987272,40.752944,-73.951289,40.785286,1
49717193,31:00.0,14.5,2013-05-05 22:31:00 UTC,-73.994007,40.721082,-73.95797,40.774575,5
35567140,14:00.0,14.5,2010-05-19 03:14:00 UTC,-73.993695,40.725695,-73.916333,40.707107,5
30497287,29:00.0,23.5,2014-09-21 00:29:00 UTC,-73.95681,40.74845,-73.92204,40.70742,1
25800972,27:35.0,8,2014-01-23 08:27:35 UTC,-73.988523,40.693823,-73.957379,40.698915,1
873672,22:54.0,8.9,2011-05-19 16:22:54 UTC,-73.987772,40.74142,-73.967685,40.76098,1
2079052,59:40.0,10.5,2012-03-11 09:59:40 UTC,-73.934401,40.762479,-73.973036,40.758169,1
35227778,48:35.0,33.33,2013-04-03 14:48:35 UTC,-73.97518,40.752613,-73.865788,40.770982,1
44494408,48:00.0,19.3,2012-09-02 01:48:00 UTC,-73.961887,40.713572,-73.915715,40.764387,1
12078050,27:38.0,7.5,2014-11-09 00:27:38 UTC,-73.988234,40.732034,-73.972413,40.751316,1
52804380,20:00.0,10.1,2011-05-21 14:20:00 UTC,-73.968705,40.764748,-73.981808,40.743295,2
40291972,01:48.0,18.5,2011-03-25 10:01:48 UTC,-73.984817,40.759055,-74.01441,40.703529,2
5884814,19:00.0,7,2012-10-11 09:19:00 UTC,-73.991382,40.75392,-73.983142,40.750887,1
38397610,03:00.0,14.5,2013-06-27 10:03:00 UTC,-73.950265,40.775817,-73.97496,40.752235,5
666538,22:24.0,6.9,2011-03-31 09:22:24 UTC,-74.002586,40.747932,-74.006777,40.730259,1
10119057,50:00.0,10,2012-11-13 13:50:00 UTC,-74.004668,40.713558,-73.994048,40.740832,1
25995580,30:00.0,31.07,2009-12-06 09:30:00 UTC,-73.871003,40.773527,-73.983975,40.760848,4
13143086,26:57.0,10.5,2011-04-02 03:26:57 UTC,-73.952905,40.783388,-73.987077,40.751037,1
38566821,47:38.0,5,2014-07-31 14:47:38 UTC,-73.985181,40.7594,-73.987021,40.766742,1
26012216,55:00.0,28.9,2011-04-06 12:55:00 UTC,0,0,0,0,1
16683997,27:35.0,10.1,2010-05-13 08:27:35 UTC,-73.982407,40.753566,-73.953083,40.788645,1
46087393,30:00.0,45.33,2013-03-25 11:30:00 UTC,-73.885647,40.773157,-73.97897,40.762072,1
53916067,49:00.0,5.7,2010-09-24 15:49:00 UTC,-73.99088,40.73458,-74.002168,40.729425,5
14429956,53:38.0,7.5,2013-12-05 17:53:38 UTC,-73.98715,40.72098,-73.98715,40.72098,1
53581649,45:00.0,7.3,2010-07-31 00:45:00 UTC,-73.992757,40.758267,-73.968743,40.756597,1
54796932,23:25.0,21,2014-09-02 00:23:25 UTC,-73.783188,40.648604,-73.782087,40.705102,1
535266,16:00.0,4.5,2010-12-26 13:16:00 UTC,-73.9542,40.769843,-73.954837,40.779105,1
36253419,40:51.0,10,2014-03-27 16:40:51 UTC,-73.973805,40.783069,-73.984978,40.758936,1
33480508,21:00.0,12.5,2011-07-23 18:21:00 UTC,-73.9612,40.764967,-73.99808,40.725167,1
36147473,16:28.0,7.3,2010-01-14 18:16:28 UTC,-73.947547,40.783645,-73.98985,40.735655,1
50696337,18:52.0,5.3,2011-05-29 14:18:52 UTC,-73.989242,40.741956,-73.987725,40.7478,1
17407991,09:00.0,5.3,2011-03-07 12:09:00 UTC,-73.970232,40.765112,-73.95914,40.771755,1
33719419,27:00.0,10.9,2009-02-25 19:27:00 UTC,-73.98658,40.750958,-73.947115,40.778242,1
54168386,39:00.0,13.3,2012-08-04 13:39:00 UTC,-73.968947,40.672442,-73.95316,40.708477,1
21725106,25:00.0,4.5,2014-05-12 18:25:00 UTC,-73.971385,40.781482,-73.964068,40.777115,1
32779676,27:00.0,15.7,2010-04-22 15:27:00 UTC,-73.978678,40.761525,-74.009907,40.721295,6
8318796,11:00.0,24.5,2012-11-20 11:11:00 UTC,-73.961305,40.768857,-73.98729,40.733192,1
19839140,56:00.0,5,2014-01-24 01:56:00 UTC,-73.877987,40.736462,-73.887283,40.727197,1
42054428,49:58.0,8.5,2010-04-29 15:49:58 UTC,-73.950479,40.779765,-73.972664,40.780882,1
32818505,52:00.0,9.3,2012-02-14 18:52:00 UTC,-73.970665,40.788528,-73.98401,40.764732,1
39394676,29:36.0,18.1,2012-07-01 15:29:36 UTC,-73.865993,40.770792,-73.957773,40.7448,1
691011,25:00.0,5,2013-11-04 14:25:00 UTC,-73.97359,40.764867,-73.981628,40.772095,5
38639314,06:06.0,11.7,2009-05-06 09:06:06 UTC,-73.958932,40.777969,-73.99589,40.769157,1
50981002,43:05.0,7.3,2011-06-20 15:43:05 UTC,-74.0004,40.7274,-73.9869,40.751,1
37381301,19:46.0,14,2014-09-22 20:19:46 UTC,-73.970115,40.748913,-73.972903,40.761325,1
25945020,02:36.0,4.9,2009-09-22 07:02:36 UTC,-73.976124,40.744547,-73.974132,40.737645,1
50595728,56:42.0,15.3,2010-07-25 20:56:42 UTC,-73.980978,40.765137,-73.936386,40.736224,1
34189459,18:00.0,13.3,2010-06-23 08:18:00 UTC,-73.948332,40.781368,-73.990077,40.740207,1
5532941,39:00.0,4,2014-06-23 13:39:00 UTC,-73.952442,40.772792,-73.946283,40.781075,1
24237802,00:18.0,4.1,2010-11-19 17:00:18 UTC,-74.004969,40.739945,-74.008269,40.733525,2
10600589,29:48.0,4.5,2015-04-13 07:29:48 UTC,-73.96025848,40.77888489,-73.953125,40.78876877,2
33880243,34:00.0,8.5,2011-05-23 18:34:00 UTC,-73.98469,40.76194,-73.970118,40.789398,1
24737944,58:00.0,5,2013-05-29 13:58:00 UTC,-73.994745,40.731707,-73.987577,40.733027,3
40968798,39:07.0,6,2015-04-22 19:39:07 UTC,-73.991539,40.72689056,-73.99472809,40.71878815,5
53994521,59:50.0,13.7,2011-12-22 14:59:50 UTC,-74.011468,40.714986,-73.987225,40.759536,1
18435879,22:00.0,7.3,2012-04-18 11:22:00 UTC,-73.981768,40.749352,-73.992122,40.739357,5
27178434,03:00.0,3.5,2012-11-09 12:03:00 UTC,-73.951028,40.78573,-73.953775,40.781957,1
115380,01:00.0,6,2013-02-09 01:01:00 UTC,-74.002445,40.739897,-73.993827,40.754762,1
37843415,25:59.0,14.9,2009-07-08 22:25:59 UTC,-74.00548,40.727773,-73.993307,40.66521,1
15491706,02:56.0,6,2015-05-02 05:02:56 UTC,-73.95163727,40.7779808,-73.94191742,40.78711319,1
24804346,39:00.0,6.5,2012-06-28 06:39:00 UTC,-73.954185,40.8065,-73.957432,40.821095,5
5374025,00:00.0,37.5,2014-12-09 08:00:00 UTC,-73.782188,40.64473,-73.771643,40.7159,1
18994160,25:00.0,6.5,2011-05-15 15:25:00 UTC,-74.00438,40.724575,-73.987617,40.732573,3
32727614,29:00.0,6.5,2010-09-14 12:29:00 UTC,-73.95932,40.763322,-73.968637,40.787532,5
19284487,17:42.0,6.5,2009-09-28 18:17:42 UTC,-73.989438,40.735868,-73.984241,40.724892,1
41336941,56:00.0,4.1,2011-08-02 22:56:00 UTC,-73.989847,40.74648,-73.98317,40.75635,2
677974,55:00.0,10.1,2009-08-23 17:55:00 UTC,-73.981995,40.744747,-73.982977,40.76626,2
40248655,54:07.0,4,2013-05-13 09:54:07 UTC,-73.982845,40.728031,-73.98784,40.728491,1
3800746,15:26.0,5.7,2011-02-18 14:15:26 UTC,-73.958852,40.778247,-73.969393,40.763748,1
8654399,10:45.0,33.3,2013-02-11 20:10:45 UTC,-73.885276,40.773008,-73.974499,40.758328,1
39725055,27:00.0,6.5,2011-05-29 13:27:00 UTC,-74.005657,40.741123,-73.996358,40.732047,5
4284366,26:00.0,10.1,2010-02-10 18:26:00 UTC,-74.007258,40.708758,-73.994258,40.744368,1
16287819,19:00.0,8.5,2012-11-15 09:19:00 UTC,-73.985465,40.738447,-73.993605,40.736107,1
36313524,45:29.0,12.5,2012-09-21 02:45:29 UTC,-73.991644,40.754662,-73.948628,40.775698,1
35229789,02:31.0,5.5,2015-04-14 19:02:31 UTC,-73.96633911,40.76491165,-73.96157074,40.77714157,1
34738743,39:00.0,5.5,2014-09-03 14:39:00 UTC,-73.973655,40.761347,-73.978027,40.762687,1
35093807,56:30.0,8.5,2010-01-06 02:56:30 UTC,-73.93983,40.750237,-73.952974,40.758236,1
23169752,01:00.0,4.5,2011-02-25 16:01:00 UTC,-73.960985,40.772173,-73.967447,40.768592,5
1027839,29:00.0,49.83,2014-03-07 20:29:00 UTC,-73.991162,40.755877,-73.996,40.608832,1
2590112,44:06.0,11.7,2012-05-06 10:44:06 UTC,-73.984717,40.757117,-73.9958,40.769398,1
51215600,58:00.0,4.5,2010-07-26 18:58:00 UTC,-73.965958,40.766243,-73.966192,40.758675,1
2033031,42:00.0,6.1,2009-10-26 08:42:00 UTC,-73.962385,40.767317,-73.970452,40.762038,5
21917207,08:19.0,17,2015-06-29 15:08:19 UTC,-74.00894165,40.71126938,-73.98445892,40.74290085,1
6937831,21:00.0,13,2013-04-20 13:21:00 UTC,-73.991365,40.750347,-74.005637,40.740165,1
25825110,47:00.0,5.3,2010-06-11 12:47:00 UTC,-74.006852,40.71949,-74.015035,40.711397,1
30242506,42:00.0,10.1,2009-05-27 20:42:00 UTC,-73.979373,40.785383,-73.94739,40.781442,1
5711454,59:00.0,13.7,2009-05-31 03:59:00 UTC,-73.991937,40.727105,-73.949367,40.744305,5
5891500,36:00.0,10,2013-06-07 14:36:00 UTC,-73.946465,40.772607,-73.96006,40.776227,1
25727542,40:53.0,19.5,2014-07-11 11:40:53 UTC,-73.997256,40.688702,-73.950145,40.656487,1
40817773,32:31.0,11.5,2015-01-16 20:32:31 UTC,-73.95417023,40.76408768,-73.98851776,40.7641716,1
16327509,26:39.0,10,2013-07-15 23:26:39 UTC,-73.98015,40.738699,-73.985738,40.763084,4
5160285,53:22.0,6.5,2014-03-16 14:53:22 UTC,-73.980106,40.739031,-73.968932,40.75037,1
38677686,22:53.0,6.5,2009-03-14 19:22:53 UTC,-73.972614,40.755138,-73.96657,40.772362,2
31731141,53:00.0,29.47,2010-10-28 15:53:00 UTC,-73.969382,40.758797,-73.870593,40.773818,1
24552948,55:00.0,5.5,2014-02-14 19:55:00 UTC,-73.977455,40.764282,-73.966547,40.75742,1
29159596,49:00.0,6,2014-03-22 06:49:00 UTC,-73.973032,40.759002,-73.961652,40.774082,1
32403020,16:57.0,52,2013-09-01 14:16:57 UTC,-73.986783,40.722265,-73.789753,40.646986,1
53479933,18:00.0,8.1,2012-04-24 13:18:00 UTC,-73.986162,40.76724,-73.991105,40.749682,5
44801405,34:00.0,5,2013-01-19 00:34:00 UTC,-74.00788,40.740605,-74.00288,40.739122,6
29452199,14:00.0,19.3,2010-09-18 21:14:00 UTC,-73.982908,40.763542,-73.95043,40.777295,1
34231758,14:00.0,8.5,2009-02-26 20:14:00 UTC,-73.985367,40.731997,-73.95899,40.761027,1
38972115,44:00.0,12.5,2012-01-17 06:44:00 UTC,-73.972058,40.786727,-73.97633,40.745187,4
18400925,39:50.0,18.9,2010-09-29 10:39:50 UTC,-74.014283,40.714299,-73.969095,40.761214,2
16358812,51:00.0,7.3,2011-11-11 11:51:00 UTC,-73.973222,40.754835,-73.97341,40.759748,1
55058523,10:00.0,6.9,2011-11-25 20:10:00 UTC,-73.977363,40.746712,-73.95983,40.770765,5
12502075,34:56.0,13.5,2014-06-29 21:34:56 UTC,-73.996057,40.716024,-73.981674,40.754325,3
32757067,34:00.0,12.5,2013-10-01 23:34:00 UTC,-73.976277,40.785932,-73.969328,40.753922,1
39417622,45:00.0,13.5,2013-03-15 09:45:00 UTC,-73.985173,40.738902,-73.969777,40.766158,1
16834763,10:56.0,9.3,2011-11-04 21:10:56 UTC,-73.997789,40.734444,-73.978618,40.728589,1
13057339,30:54.0,9.7,2012-01-11 16:30:54 UTC,-73.998991,40.723106,-73.984239,40.754662,1
14268272,41:19.0,7.3,2010-10-17 03:41:19 UTC,-73.98558,40.722018,-73.996393,40.737877,2
13810268,09:00.0,13,2013-08-31 22:09:00 UTC,-73.994305,40.751285,-73.956492,40.767062,1
49043473,24:59.0,4,2014-04-22 13:24:59 UTC,-73.99698,40.737079,-73.990443,40.739514,1
37865991,40:37.0,7.7,2012-07-13 19:40:37 UTC,-73.999122,40.739392,-73.9813,40.737975,3
17595139,19:22.0,5,2014-03-26 07:19:22 UTC,-73.956635,40.775763,-73.966475,40.764597,1
19825237,08:53.0,6.9,2009-12-14 12:08:53 UTC,-73.968059,40.7628,-73.981262,40.769568,1
32201029,48:00.0,9.5,2012-11-18 12:48:00 UTC,-73.973647,40.79465,-73.987475,40.768692,2
48124429,49:00.0,6.1,2010-11-16 04:49:00 UTC,-73.994128,40.741215,-73.982597,40.76153,3
27139801,28:00.0,4.1,2011-02-16 10:28:00 UTC,-73.951905,40.769472,-73.956943,40.770787,1
34736564,16:05.0,7.3,2010-04-14 14:16:05 UTC,-73.998121,40.735472,-73.980497,40.754486,1
43346880,44:30.0,5.3,2010-07-16 23:44:30 UTC,-73.986202,40.755225,-73.969482,40.751971,1
53966421,40:05.0,7,2013-09-05 17:40:05 UTC,-73.989922,40.74159,-73.975331,40.748988,1
25132577,56:00.0,8.9,2011-09-26 06:56:00 UTC,-73.98157,40.758415,-73.969537,40.78965,5
40761266,07:00.0,4.5,2012-01-31 12:07:00 UTC,-73.979413,40.74653,-73.98346,40.738207,1
52702581,43:00.0,10.5,2014-10-18 03:43:00 UTC,-73.98908,40.71873,-73.97741,40.7405,5
52519595,31:31.0,3.7,2009-11-09 19:31:31 UTC,-73.984585,40.745887,-73.979793,40.752481,1
19831921,25:00.0,8.5,2014-11-21 12:25:00 UTC,-73.972635,40.786017,-73.9562,40.779857,5
18861350,21:00.0,22.5,2013-03-21 23:21:00 UTC,-73.98494,40.728027,-73.91607,40.815292,1
47096425,24:02.0,8.9,2012-07-05 23:24:02 UTC,-73.965728,40.754353,-73.978242,40.777168,1
24971180,59:49.0,40.54,2015-06-03 09:59:49 UTC,-73.97796631,40.76503754,-73.87055969,40.7738533,1
27784534,15:47.0,9,2014-04-27 00:15:47 UTC,-73.941064,40.839412,-73.939861,40.820642,1
6512248,32:44.0,5.7,2012-05-08 14:32:44 UTC,-73.964451,40.760723,-73.976395,40.743938,1
16351296,43:00.0,6.9,2011-01-07 01:43:00 UTC,-73.986353,40.726123,-73.992538,40.74454,1
36610167,02:20.0,7,2014-03-26 11:02:20 UTC,-73.977355,40.746743,-73.987078,40.751207,1
16257016,15:43.0,4.9,2010-05-19 00:15:43 UTC,-73.956344,40.778614,-73.955214,40.770051,1
27185191,26:23.0,4.5,2010-09-03 23:26:23 UTC,-73.983943,40.743609,-73.986916,40.736725,4
15933293,21:11.0,4,2014-12-21 08:21:11 UTC,-73.96128,40.768918,-73.967023,40.76978,1
19936470,10:55.0,6,2012-11-09 05:10:55 UTC,-73.9945,40.760825,-74.002138,40.745311,1
2506113,59:27.0,6.5,2015-04-09 21:59:27 UTC,-73.99967957,40.75907516,-73.99132538,40.75027084,1
17667609,44:43.0,5.7,2012-06-23 10:44:43 UTC,-73.996474,40.725544,-74.010214,40.719816,1
2114009,23:00.0,12.5,2012-01-05 09:23:00 UTC,-73.992058,40.742633,-74.013985,40.712122,1
43647794,25:28.0,8.1,2011-12-03 13:25:28 UTC,-73.954887,40.78591,-73.972116,40.762518,1
30546602,50:20.0,18.04,2015-04-29 04:50:20 UTC,-73.98414612,40.75506973,-73.95643616,40.74738312,1
55076702,29:12.0,6.1,2010-03-06 01:29:12 UTC,-74.003276,40.727464,-74.007283,40.740904,1
30123141,14:37.0,4.9,2011-12-15 13:14:37 UTC,-73.998836,40.734146,-74.004033,40.741306,1
29532456,45:00.0,8.5,2010-02-23 16:45:00 UTC,-73.952332,40.772938,-73.96691,40.764042,1
33773666,55:29.0,52,2012-10-04 05:55:29 UTC,-73.985953,40.76207,-73.985953,40.76207,1
37980904,50:00.0,6.5,2012-05-31 21:50:00 UTC,-73.953622,40.782435,-73.967355,40.761062,6
23720033,55:00.0,7.7,2009-07-31 19:55:00 UTC,-73.98199,40.77626,-73.960503,40.775747,3
34053804,07:00.0,4.1,2009-04-24 19:07:00 UTC,-73.95957,40.777628,-73.958585,40.772658,2
39892514,09:23.0,8.5,2015-05-02 13:09:23 UTC,-73.98408508,40.75447083,-73.96787262,40.75966644,5
26733383,34:29.0,4.9,2012-06-09 21:34:29 UTC,-73.998338,40.72007,-73.99022,40.721579,1
26529415,20:14.0,9,2013-04-18 13:20:14 UTC,-73.973488,40.759354,-73.984895,40.756649,2
48075178,11:23.0,16.1,2011-01-10 08:11:23 UTC,-73.970687,40.793576,-73.984706,40.741678,1
41652958,23:00.0,7.3,2010-08-24 18:23:00 UTC,-74.0031,40.708255,-73.985728,40.72688,1
46028267,40:00.0,12.5,2011-03-20 04:40:00 UTC,-74.005058,40.740472,-73.960508,40.75984,2
51253387,10:26.0,6.5,2015-06-27 01:10:26 UTC,-74.00550842,40.73952484,-74.00061035,40.7315979,1
37296275,20:58.0,5.7,2011-01-16 23:20:58 UTC,-73.987836,40.724225,-73.996062,40.732514,1
10696718,27:10.0,6.5,2012-01-28 12:27:10 UTC,-73.973716,40.757467,-73.991332,40.74915,1
46290449,13:41.0,4.5,2012-10-23 08:13:41 UTC,-73.974771,40.753704,-73.984645,40.749141,1
39784044,10:00.0,11.3,2011-06-23 08:10:00 UTC,-73.954955,40.77313,-73.983225,40.748807,1
7274752,46:00.0,4.9,2010-01-16 01:46:00 UTC,-73.991113,40.739912,-74.006018,40.743748,1
10028221,42:31.0,7,2015-05-17 12:42:31 UTC,-73.97879791,40.76160049,-73.97242737,40.75247955,1
54371008,05:00.0,10.1,2012-04-06 08:05:00 UTC,-73.9812,40.725097,-73.981885,40.754638,3
26068199,46:20.0,14,2013-02-10 14:46:20 UTC,-73.975553,40.765262,-73.99674,40.725315,4
53150207,59:00.0,45.33,2014-07-22 08:59:00 UTC,-73.865872,40.770892,-73.983253,40.767205,1
6660850,39:25.0,25,2014-04-19 01:39:25 UTC,-73.999575,40.728387,-73.915352,40.746373,2
20218271,38:41.0,5.3,2009-09-09 13:38:41 UTC,-73.976182,40.751192,-73.974818,40.741903,2
32111515,27:01.0,12.5,2012-02-20 01:27:01 UTC,-73.993838,40.732748,-73.952803,40.784132,3
18100250,32:32.0,11,2013-07-12 20:32:32 UTC,-73.964412,40.767352,-73.992106,40.754135,2
27209941,02:00.0,10.9,2011-06-25 00:02:00 UTC,-73.956328,40.771557,-73.979705,40.729218,5
24238410,01:00.0,16.5,2013-09-01 05:01:00 UTC,-74.001325,40.729182,-73.98069,40.67646,1
23042539,44:00.0,3.7,2010-05-03 16:44:00 UTC,-74.002632,40.749773,-73.99503,40.750102,1
38488519,04:43.0,6.1,2012-06-27 11:04:43 UTC,-73.994802,40.756066,-74.00452,40.7422,1
35729310,56:27.0,4.5,2011-05-31 15:56:27 UTC,-73.959854,40.762907,-73.958992,40.772211,1
37384264,47:15.0,7.5,2015-01-02 22:47:15 UTC,-73.9812851,40.72496796,-73.99337769,40.73591614,1
2686093,57:00.0,6.5,2011-03-02 18:57:00 UTC,-73.99236,40.752332,-73.996645,40.731992,1
13183991,41:00.0,13.7,2010-07-20 08:41:00 UTC,-74.004602,40.707407,-73.972628,40.75443,5
36500606,15:38.0,11.3,2011-04-16 01:15:38 UTC,-73.9881246,40.73443138,-73.95143083,40.77687313,1
11733502,12:44.0,8.9,2010-10-02 02:12:44 UTC,-74.002521,40.718755,-73.982128,40.751709,1
17841186,19:33.0,9.8,2009-01-21 23:19:33 UTC,-73.977184,40.77483,-73.983564,40.745677,1
44212269,25:00.0,6.1,2011-03-25 13:25:00 UTC,-73.959035,40.774818,-73.969202,40.760787,1
3265322,49:00.0,8.9,2009-05-09 11:49:00 UTC,-73.9752,40.761387,-73.999972,40.730482,5
19630346,36:56.0,6.2,2009-03-01 00:36:56 UTC,-73.966261,40.804958,-73.967852,40.792029,1
8780921,16:20.0,9.3,2009-10-08 15:16:20 UTC,-73.96989,40.789726,-73.960494,40.775488,1
25780759,29:53.0,6.5,2009-06-28 19:29:53 UTC,-73.998698,40.734066,-73.983682,40.728307,1
44921260,11:00.0,8.9,2011-05-06 16:11:00 UTC,-73.889813,40.74826,-73.889813,40.74826,5
39523574,53:48.0,5.3,2009-10-08 12:53:48 UTC,-74.000443,40.761626,-73.998548,40.750343,1
41888705,35:00.0,10.5,2014-11-09 09:35:00 UTC,-73.976675,40.766182,-73.990217,40.751537,1
25387925,41:58.0,12,2013-09-22 21:41:58 UTC,-73.989353,40.716827,-73.972755,40.755805,1
49506882,44:00.0,18,2013-04-19 20:44:00 UTC,-73.984063,40.76497,-73.911128,40.768532,1
16358856,47:00.0,8,2009-11-18 07:47:00 UTC,-73.993405,40.729938,-73.993408,40.72994,1
31830883,13:17.0,13,2013-12-07 18:13:17 UTC,-74.001629,40.75087,-73.985643,40.753264,1
33862772,26:55.0,9,2012-10-26 09:26:55 UTC,-73.969189,40.760944,-73.98846,40.741234,1
50763023,44:27.0,9.5,2014-03-12 16:44:27 UTC,-73.99443,40.740726,-73.983345,40.750502,1
9969001,24:03.0,5.7,2011-01-08 00:24:03 UTC,-73.978389,40.73703,-73.977181,40.751934,1
8097553,24:54.0,20,2013-10-12 23:24:54 UTC,-73.954101,40.774669,-73.990507,40.763477,1
16888387,30:30.0,3.7,2010-06-12 01:30:30 UTC,-73.997088,40.742088,-74.006282,40.74385,2
13575990,35:20.0,5.7,2012-01-07 12:35:20 UTC,0,0,0,0,1
52269626,08:00.0,4.9,2012-06-17 23:08:00 UTC,-73.970567,40.793682,-73.979055,40.785232,1
5872161,34:06.0,11,2014-10-10 14:34:06 UTC,-73.988388,40.73787,-73.99184,40.749279,1
44694343,16:32.0,5.7,2012-05-12 18:16:32 UTC,-73.990702,40.756085,-73.991518,40.750309,1
19028154,59:37.0,19,2015-04-22 23:59:37 UTC,-73.99163055,40.76488876,-73.98855591,40.71648788,1
36213482,35:00.0,10.5,2013-12-15 11:35:00 UTC,-73.989295,40.690897,-74.012427,40.710927,1
2239198,25:00.0,5,2012-10-23 19:25:00 UTC,-73.964377,40.767317,-73.963462,40.774192,5
27032214,07:52.0,5.7,2011-03-01 09:07:52 UTC,-73.988626,40.723183,-74.000693,40.723973,1
46175854,01:00.0,5,2012-10-07 22:01:00 UTC,-73.955708,40.768493,-73.964602,40.76011,2
25432670,54:00.0,5.7,2010-08-29 12:54:00 UTC,-73.974727,40.759347,-73.979747,40.746237,1
43516081,30:00.0,10.1,2009-02-21 22:30:00 UTC,-73.986788,40.733823,-74.007177,40.705145,2
21924126,44:36.0,16.5,2011-01-11 10:44:36 UTC,-73.953081,40.823078,-73.971903,40.765902,1
29985439,10:13.0,7.5,2014-06-07 18:10:13 UTC,-73.99325,40.749858,-73.985413,40.75719,2
49587115,34:35.0,9.5,2015-02-12 09:34:35 UTC,-73.97350311,40.75825119,-73.98401642,40.75519943,1
38888049,19:03.0,14.9,2011-05-10 18:19:03 UTC,-73.955465,40.787693,-73.963588,40.754462,1
50260626,45:44.0,4.1,2011-05-20 13:45:44 UTC,-73.992427,40.749577,-73.99902,40.752012,1
37894929,50:00.0,32.83,2013-10-01 07:50:00 UTC,-73.871122,40.773832,-73.993675,40.741725,1
52030694,59:02.0,7.5,2014-07-12 20:59:02 UTC,-73.99779,40.749939,-73.98876,40.765038,2
20335343,05:00.0,7,2012-12-03 01:05:00 UTC,-73.991078,40.755392,-73.991887,40.744117,1
45344671,12:00.0,45,2009-11-01 21:12:00 UTC,-73.788098,40.647388,-74.016155,40.715052,1
9890248,36:00.0,13.7,2009-09-10 14:36:00 UTC,-73.99156,40.750173,-73.954245,40.765935,1
23867798,54:13.0,14,2015-04-14 00:54:13 UTC,-73.99557495,40.72515488,-73.99414825,40.76145172,1
13582645,13:00.0,5,2012-09-17 03:13:00 UTC,-73.990697,40.761037,-73.997867,40.751362,5
3941533,54:48.0,4.5,2014-02-25 16:54:48 UTC,-73.983767,40.765013,-73.981202,40.759881,3
50658318,37:40.0,10.1,2011-04-28 16:37:40 UTC,-73.966726,40.762417,-73.990693,40.770108,1
28453794,51:09.0,10.5,2009-12-14 13:51:09 UTC,-73.989497,40.73969,-73.958847,40.781798,3
5485092,47:00.0,7.3,2012-02-10 10:47:00 UTC,-73.997997,40.720928,-74.01533,40.714977,1
10326215,54:51.0,5,2014-02-07 07:54:51 UTC,0,0,0,0,1
50028249,55:08.0,7.5,2014-03-23 07:55:08 UTC,-73.991321,40.75027,-73.972553,40.749836,1
53144152,01:00.0,8.9,2011-05-25 00:01:00 UTC,-73.946947,40.781758,-73.983352,40.775327,1
29847451,07:00.0,6,2013-03-31 09:07:00 UTC,-73.98176,40.763255,-73.984548,40.749622,1
35554674,22:00.0,7,2014-09-14 17:22:00 UTC,-73.987325,40.735995,-73.973777,40.748597,6
39382012,21:02.0,6,2013-04-11 07:21:02 UTC,-73.966012,40.762914,-73.976699,40.758995,1
40868911,19:49.0,10.1,2011-05-17 00:19:49 UTC,-73.989121,40.768285,-73.956335,40.813584,1
44593178,18:46.0,4,2012-12-01 17:18:46 UTC,-73.992963,40.728085,-73.98808,40.727995,1
3429672,24:00.0,10.5,2009-06-02 21:24:00 UTC,-73.967173,40.674413,-73.959943,40.702872,1
53439829,49:51.0,7,2015-02-26 06:49:51 UTC,-73.99384308,40.75165176,-73.98822021,40.76965714,1
